Date,Open,High,Low,Close,Volume
10/4/2013,15.23401136,15.25730946,15.06840415,15.20788002,258868400
10/7/2013,15.31901656,15.51075505,15.28092007,15.35648251,312292400
10/8/2013,15.42543552,15.4474759,15.12948438,15.1420784,290917200
10/9/2013,15.25856885,15.35774384,15.05832893,15.31996346,301725200
10/10/2013,15.4688819,15.50225353,15.33412756,15.41598701,278602800
10/11/2013,15.332555,15.54822214,15.27493861,15.5157938,267738800
10/14/2013,15.42197401,15.66597692,15.40686119,15.61749077,261898000
10/15/2013,15.66377211,15.80513792,15.60111978,15.70060921,320073600
10/16/2013,15.76703965,15.82182281,15.71792465,15.77711487,251101200
10/17/2013,15.74153814,15.89266305,15.73209347,15.88384724,253593200
10/18/2013,15.93076006,16.03371326,15.92194425,16.02206421,290542000
10/21/2013,16.11273936,16.50723831,16.10486852,16.41467476,398106800
10/22/2013,16.57367161,16.63789945,15.99498882,16.36776352,534063600
10/23/2013,16.34036947,16.55037185,16.34036947,16.52801704,313723200
10/24/2013,16.52927856,16.76446734,16.4489946,16.74683571,384764800
10/25/2013,16.7282565,16.7883917,16.53273977,16.55950165,337792000
10/28/2013,16.65646729,16.71817799,16.4729141,16.68291473,550440800
10/29/2013,16.88410165,16.97792457,16.19994705,16.26732254,635807200
10/30/2013,16.35958038,16.60862093,16.27803532,16.52613258,354163600
10/31/2013,16.5292782,16.6076739,16.41184103,16.4568634,275696400
11/1/2013,16.49842327,16.52298078,16.24088137,16.37280083,274890000
11/4/2013,16.40648669,16.58657785,16.33438802,16.58437347,244627600
11/5/2013,16.51604913,16.65174675,16.4663036,16.54343987,265213200
11/6/2013,16.59886767,16.62135301,16.41044244,16.49658012,223375600
11/7/2013,16.45414478,16.56846566,16.22613386,16.22961617,262620400
11/8/2013,16.29579851,16.50322502,16.23277871,16.48517418,279316800
11/11/2013,16.46712103,16.52032305,16.29041294,16.43735313,227452400
11/12/2013,16.39365385,16.59158054,16.37243697,16.46775818,204276800
11/13/2013,16.40410454,16.53869517,16.3711689,16.48739243,197220800
11/14/2013,16.5564312,16.76132424,16.52666329,16.72585678,282419200
11/15/2013,16.67581956,16.7553055,16.6096337,16.6254673,317920400
11/18/2013,16.6254658,16.69513565,16.41043875,16.4240551,244944000
11/19/2013,16.43672394,16.57448062,16.40315577,16.45319176,208938800
11/20/2013,16.44305368,16.48074006,16.28788041,16.30909729,193916800
11/21/2013,16.39143854,16.5057611,16.26698364,16.50354385,262026800
11/22/2013,16.45223806,16.53584221,16.42088714,16.46110535,223725600
11/25/2013,16.49974641,16.65333671,16.49911388,16.58588409,229311600
11/26/2013,16.5979175,16.97856993,16.59411892,16.89179802,401382800
11/27/2013,16.98395319,17.29081754,16.89179799,17.28955078,363448400
11/29/2013,17.40102121,17.68128365,17.34813544,17.60971451,318127600
12/2/2013,17.67083089,17.8712894,17.44345425,17.45643806,472544800
12/3/2013,17.68033427,17.9362138,17.66070041,17.93431282,450968000
12/4/2013,17.90834878,18.02520488,17.76014175,17.89251518,377809600
12/5/2013,18.13477062,18.21362402,17.93716187,17.98434639,447580000
12/6/2013,17.91752598,17.94792811,17.72055146,17.73480034,344352400
12/9/2013,17.76266107,18.03754008,17.76266107,17.9377861,320493600
12/10/2013,17.84753988,17.98371353,17.77216879,17.90992546,278269600
12/11/2013,17.95584221,18.08156553,17.72434906,17.77723312,359718800
12/12/2013,17.80193477,17.90327179,17.73511471,17.75126457,262290000
12/13/2013,17.82442349,17.82537398,17.53371074,17.5577774,332822000
12/16/2013,17.57645953,17.81777047,17.57614326,17.65499496,282592800
12/17/2013,17.60147957,17.71643466,17.52452545,17.57551193,229902400
12/18/2013,17.40798149,17.46340076,17.06279838,17.44186592,565863200
12/19/2013,17.40164646,17.41748005,17.21892087,17.24203873,320308800
12/20/2013,17.27276339,17.46847286,17.2534458,17.38645172,436413600
12/23/2013,17.98751385,18.07365153,17.82157397,18.0537014,501306400
12/24/2013,18.04736269,18.11038248,17.92512336,17.97706032,167554800
12/26/2013,17.99067572,18.03501214,17.84120202,17.85766983,204008000
12/27/2013,17.85514333,17.8738267,17.71833712,17.73702049,225884400
12/30/2013,17.65373074,17.73701694,17.49095523,17.56062508,253629600
12/31/2013,17.54954549,17.77470493,17.54416051,17.76647186,223084400
1/2/2014,17.59736166,17.64011339,17.48145609,17.51660728,234684800
1/3/2014,17.50805955,17.53465972,17.11442335,17.13184166,392467600
1/6/2014,17.02005239,17.31614843,16.8981293,17.22526169,412610800
1/7/2014,17.23761503,17.28955032,17.03493923,17.10207558,317209200
1/8/2014,17.06312612,17.27688651,17.05932755,17.21038437,258529600
1/9/2014,17.31614631,17.31804729,16.95354651,16.99059868,279148800
1/10/2014,17.09542282,17.12614122,16.8192769,16.87722969,304976000
1/13/2014,16.78127323,17.17997472,16.78032275,16.96558189,378492800
1/14/2014,17.04443804,17.31393392,17.02670346,17.30316734,332561600
1/15/2014,17.52895528,17.74049829,17.47005202,17.65056038,391638800
1/16/2014,17.57266833,17.63442141,17.47069533,17.55208397,229278000
1/17/2014,17.46435411,17.48303748,17.09763611,17.12202072,426739600
1/21/2014,17.13215535,17.41970201,17.11410451,17.38803482,328526800
1/22/2014,17.44630781,17.64834939,17.3481368,17.46530914,379985200
1/23/2014,17.41559233,17.62333519,17.25313472,17.61320114,403239200
1/24/2014,17.54415681,17.59545955,17.25122686,17.29302979,429354800
1/27/2014,17.41970465,17.56949467,17.28289845,17.433321,554878800
1/28/2014,16.11149377,16.30910254,15.89963272,16.03992462,1065523200
1/29/2014,15.95916878,16.06747383,15.79037744,15.85783005,502810000
1/30/2014,15.91451375,16.03992082,15.72957257,15.82710934,678501600
1/31/2014,15.68143962,15.88253239,15.6298206,15.85308075,464797200
2/3/2014,15.91673643,16.07887776,15.81191536,15.88253403,401464000
2/4/2014,16.01933993,16.1336625,15.92148518,16.11244392,376681200
2/5/2014,16.04182552,16.31797147,16.03200774,16.23278427,328344800
2/6/2014,16.24934913,16.3589405,16.17766805,16.32740021,257765200
2/7/2014,16.60997707,16.65935639,16.48254668,16.55581856,370280400
2/10/2014,16.52332454,16.94798873,16.50229881,16.85241508,345559200
2/11/2014,16.90402885,17.13149227,16.86866554,17.07446861,282256800
2/12/2014,17.10600914,17.1891576,16.98781723,17.0731945,308100800
2/13/2014,17.03304593,17.35767711,17.01839189,17.34429741,307398000
2/14/2014,17.28184765,17.39366947,17.24170858,17.33027077,272924400
2/18/2014,17.39431726,17.55965795,17.38189204,17.3939991,260251600
2/19/2014,17.35449419,17.42267043,17.02317479,17.11938477,313768000
2/20/2014,16.97984434,17.10759459,16.85273212,16.9212265,305858000
2/21/2014,16.97347358,17.03018076,16.71255926,16.73326683,278784800
2/24/2014,16.66636179,16.88203789,16.64310555,16.80653381,288909600
2/25/2014,16.86483626,16.87088809,16.59786848,16.63163757,231952000
2/26/2014,16.68102376,16.72530573,16.42584307,16.48159409,276217200
2/27/2014,16.47490153,16.84572537,16.44017625,16.81036377,301882000
2/28/2014,16.85527942,16.97219863,16.63354975,16.76480484,371968800
3/3/2014,16.67496551,16.90529739,16.65553228,16.81322861,238781200
3/4/2014,16.91645083,16.96869698,16.81354931,16.92409515,259140000
3/5/2014,16.91389766,17.03591081,16.85687062,16.95977211,200062800
3/6/2014,16.97347304,17.02603905,16.82406075,16.90848351,185488800
3/7/2014,16.91931482,16.94766841,16.75875166,16.89860725,220729600
3/10/2014,16.83234066,16.99067327,16.83170264,16.91389656,178584000
3/11/2014,17.05821604,17.16302651,16.96710173,17.07860374,279224400
3/12/2014,17.02826888,17.11874347,16.94830546,17.09516907,199326400
3/13/2014,17.12160855,17.19233173,16.85782577,16.90529442,257742800
3/14/2014,16.84604663,16.91294853,16.66159085,16.71543121,237199200
3/17/2014,16.8113153,16.88363099,16.75237761,16.7807312,199544800
3/18/2014,16.75397249,16.94734857,16.73167243,16.92918968,209647200
3/19/2014,16.95658875,17.0833811,16.85273107,16.9247303,224756000
3/20/2014,16.88108808,16.96965372,16.80017016,16.8431778,208398400
3/21/2014,16.94607663,17.00405816,16.76767442,16.97602272,374046400
3/24/2014,17.15283377,17.21909764,17.04579108,17.17736435,355700800
3/25/2014,17.25095848,17.38635308,17.19010841,17.36214066,282293200
3/26/2014,17.41087719,17.48988442,17.16684748,17.19615555,299768000
3/27/2014,17.20380361,17.25095411,17.04770149,17.1222477,222031600
3/28/2014,17.14964855,17.16939994,17.01998763,17.10313606,200564000
3/31/2014,17.1786334,17.22896888,17.0735014,17.09930801,168669200
4/1/2014,17.13180436,17.26274129,17.10026577,17.25573158,200760000
4/2/2014,17.27898734,17.31403077,17.21144914,17.28440285,180420800
4/3/2014,17.24745162,17.28281322,17.12798541,17.16462135,162344000
4/4/2014,17.19710823,17.20316005,16.90306125,16.94256401,275251200
4/7/2014,16.82151049,16.9132611,16.62622375,16.67655754,289850400
4/8/2014,16.73135104,16.76097897,16.5245936,16.67560005,243888400
4/9/2014,16.65011529,16.90019853,16.6303639,16.89478302,206169600
4/10/2014,16.90625585,16.95595503,16.66700524,16.67688179,239652000
4/11/2014,16.53415584,16.65617243,16.47490168,16.55359077,271717600
4/14/2014,16.62654345,16.6348258,16.47713116,16.61953545,205674000
4/15/2014,16.57461215,16.61825609,16.28980365,16.50102043,266490000
4/16/2014,16.50388931,16.60073728,16.37932577,16.53447342,214765600
4/17/2014,16.56601221,16.81322864,16.54052545,16.72338867,284334400
4/21/2014,16.73613557,16.95276794,16.69217176,16.92186737,182548800
4/22/2014,16.83075045,16.94289049,16.77308879,16.93874931,202563200
4/23/2014,16.8546455,16.92059121,16.70778018,16.71733856,394940000
4/24/2014,18.10187401,18.15889935,17.86357793,18.08785629,759911600
4/25/2014,17.98463399,18.22229201,17.96647681,18.22070122,390275200
4/28/2014,18.24810649,18.97924145,18.2401406,18.92635727,669485600
4/29/2014,18.91520312,18.98656434,18.78044485,18.87028313,337377600
4/30/2014,18.88015936,19.09647355,18.78968306,18.79892159,456640800
5/1/2014,18.8597711,18.94897306,18.68009454,18.84320641,244048000
5/2/2014,18.8706077,18.92986358,18.78682123,18.87825203,191514400
5/5/2014,18.80051503,19.14649012,18.796054,19.14521408,287067200
5/6/2014,19.17197386,19.25512228,18.93654633,18.93654633,374564400
5/7/2014,18.9633081,19.02829764,18.72373766,18.87028313,282864400
5/8/2014,18.84497182,19.04231253,18.78570665,18.83664322,230297200
5/9/2014,18.72611753,18.78089846,18.59124651,18.75815392,291597600
5/12/2014,18.82062917,19.01828814,18.81774461,18.99169922,213208800
5/13/2014,18.96510776,19.04647763,18.92346302,19.0214901,159737200
5/14/2014,18.97888609,19.13810311,18.95678141,19.02501678,166404000
5/15/2014,19.0516041,19.11247067,18.83824604,18.86323357,230846000
5/16/2014,18.85714834,19.14226623,18.75367379,19.14162636,276256400
5/19/2014,19.15251395,19.45621203,19.13585503,19.36843491,317755200
5/20/2014,19.36588047,19.42642712,19.24478545,19.37228775,234836000
5/21/2014,19.34409347,19.43603493,19.2873912,19.42354202,196859600
5/22/2014,19.43282348,19.53693958,19.3527351,19.45428658,200760000
5/23/2014,19.45365179,19.69327884,19.42866426,19.67405701,232209600
5/27/2014,19.73012251,20.04983802,19.72211384,20.04247093,348866000
5/28/2014,20.05495342,20.17700988,19.98319364,19.99056244,315481600
5/29/2014,20.11357666,20.40253876,20.11101375,20.35480499,376474000
5/30/2014,20.43810711,20.63640765,20.14722355,20.27857018,564020800
6/2/2014,20.30932378,20.33719415,19.94219449,20.13921356,369350800
6/3/2014,20.13312579,20.46245299,20.12639857,20.42400932,292709200
6/4/2014,20.42080782,20.7555808,20.37819986,20.65723038,335482000
6/5/2014,20.70144259,20.80299581,20.58643494,20.73828316,303805600
6/6/2014,20.81996883,20.86353831,20.64601598,20.68125343,349938400
6/9/2014,20.78793268,21.05254722,20.5748963,21.01218224,301660000
6/10/2014,21.24316723,21.31492704,20.98303685,21.13552666,251108000
6/11/2014,21.10861182,21.24989014,20.96060799,21.04806519,182724000
6/12/2014,21.08843212,21.1063725,20.60853813,20.69599533,218996000
6/13/2014,20.67580685,20.72962797,20.37979752,20.46949768,218100000
6/16/2014,20.52107503,20.79914397,20.5076189,20.67580605,142244000
6/17/2014,20.70047743,20.78793463,20.58611138,20.64890099,118904000
6/18/2014,20.69150732,20.69599327,20.48519813,20.67132568,134056000
6/19/2014,20.69599672,20.6982397,20.48295857,20.59956932,142112000
6/20/2014,20.59732722,20.75430298,20.38429076,20.38653374,403592000
6/23/2014,20.47846354,20.54573908,20.31700364,20.36858177,174776000
6/24/2014,20.35064636,20.57265293,20.22506716,20.24524879,156144000
6/25/2014,20.22955154,20.33943334,20.10397234,20.26318932,147476000
6/26/2014,20.26543677,20.41792657,20.13761457,20.38428879,130516000
6/27/2014,20.36634596,20.63096053,20.3551328,20.62647629,256116000
6/30/2014,20.65338243,21.01891028,20.65113946,20.83950996,197929200
7/1/2014,20.97181892,21.09515687,20.88436173,20.97181892,152892000
7/2/2014,21.05030968,21.09291594,20.87539356,20.96285248,113860000
7/3/2014,21.00545548,21.10188286,20.90005791,21.08618546,91567200
7/7/2014,21.11084985,21.52571112,21.10187966,21.52122688,225872000
7/8/2014,21.58850562,21.70735933,21.06151947,21.38219643,260888000
7/9/2014,21.40237794,21.51674398,21.24988818,21.39116478,145744000
7/10/2014,21.02564576,21.4270528,20.97182462,21.31268501,158744000
7/11/2014,21.38444313,21.50329515,21.27231833,21.35304832,136072000
7/14/2014,21.49657496,21.72755186,21.44948273,21.62888145,171240000
7/15/2014,21.70735739,21.71856884,21.31043472,21.3754673,181911600
7/16/2014,21.7454787,21.77463052,21.24540146,21.25437164,213585200
7/17/2014,21.31043765,21.36650005,20.75878388,20.87539291,229192000
7/18/2014,20.99424456,21.24540297,20.85969345,21.17588615,199952000
7/21/2014,21.30146481,21.30370778,21.01666862,21.0660038,156316000
7/22/2014,21.23195083,21.27904304,21.10637161,21.24092102,220788000
7/23/2014,21.39789801,21.94955186,21.3418356,21.79482079,371672000
7/24/2014,21.7611789,21.82396851,21.62214355,21.75893593,182916000
7/25/2014,21.71857169,21.9405783,21.67147949,21.90245628,173876000
7/28/2014,21.9360881,22.25452201,21.87554148,22.20518684,221272000
7/29/2014,22.27471418,22.29938178,22.03252419,22.06167603,172572000
7/30/2014,22.07513009,22.13343375,21.90245695,22.0100975,132040000
7/31/2014,21.78809157,21.85312244,21.37771439,21.43826103,227372000
8/1/2014,21.28128759,21.66699718,21.26110424,21.55711365,194044000
8/4/2014,21.61093603,21.65802825,21.34183547,21.4360199,159832000
8/5/2014,21.38444305,21.45620286,21.16019344,21.33062363,223732000
8/6/2014,21.24764466,21.41134759,21.23867448,21.29473686,154232000
8/7/2014,21.39389784,21.62376936,21.20684449,21.29248428,186844000
8/8/2014,21.2429076,21.36911146,21.02204912,21.35108185,167460000
8/11/2014,21.47052083,21.65306763,21.37361382,21.63278389,146340000
8/12/2014,21.6440523,21.83335806,21.5471453,21.62827682,135180000
8/13/2014,21.66884652,21.91449356,21.64405623,21.91449356,127664000
8/14/2014,21.93477377,21.98886088,21.81533061,21.9730854,112464000
8/15/2014,22.06323107,22.12858712,21.82885129,22.08126068,195804000
8/18/2014,22.1962045,22.39452685,22.08126955,22.34720039,190288000
8/19/2014,22.40353522,22.68974801,22.38325148,22.65594292,277596000
8/20/2014,22.63566022,22.78214609,22.52523013,22.66495705,210796000
8/21/2014,22.66495549,22.74834115,22.56128781,22.66720963,133912000
8/22/2014,22.6018549,22.86778565,22.57931874,22.83398056,176736000
8/25/2014,22.93990334,23.02554142,22.82496671,22.88356209,161080000
8/26/2014,22.85652666,22.87455628,22.73032276,22.73708344,132608000
8/27/2014,22.76637377,23.11569024,22.69425703,23.01652908,209476000
8/28/2014,22.89482975,23.16301465,22.88806907,23.04357147,273840000
8/29/2014,23.18104035,23.19005516,23.03229865,23.09990883,178380000
9/2/2014,23.22611974,23.37936803,23.14949646,23.28020859,214256000
9/3/2014,23.23512864,23.25766479,22.21647971,22.29761124,501684000
9/4/2014,22.27732943,22.55678155,22.03844309,22.11281395,342872000
9/5/2014,22.26606496,22.3990295,22.15563486,22.3043766,233828000
9/8/2014,22.37875005,22.38100247,22.09704374,22.16690636,185426800
9/9/2014,22.3291639,23.23062387,21.66659027,22.08351517,759385200
9/10/2014,22.08802473,22.7866559,22.03168348,22.76186562,403478400
9/11/2014,22.62890073,22.86102641,22.45086217,22.85877228,249412400
9/12/2014,22.8091949,23.03005339,22.77989807,22.9106102,250504400
9/15/2014,23.16977368,23.22386251,22.86102475,22.90384293,245266000
9/16/2014,22.4914279,22.8204606,22.28634493,22.73031425,267632400
9/17/2014,22.8227157,22.94216061,22.66946742,22.89258003,243706000
9/18/2014,22.97145804,23.06611094,22.88807236,22.93990707,149197600
9/19/2014,23.05258543,23.06610678,22.64918189,22.75284958,283609600
9/22/2014,22.94215815,23.01878143,22.66721257,22.77538681,211153600
9/23/2014,22.67171171,23.19906654,22.65819036,23.13145638,253608800
9/24/2014,23.02329152,23.17879222,22.80693959,22.93089104,240687200
9/25/2014,22.65143819,22.6965105,22.02266959,22.05647469,400368000
9/26/2014,22.20521758,22.70552826,22.17592075,22.70552826,249482000
9/29/2014,22.23225616,22.63565969,22.2277479,22.56128883,199065200
9/30/2014,22.71904961,22.88356685,22.65594767,22.70552826,221056400
10/1/2014,22.6694597,22.69199757,22.24352008,22.35169601,205965200
10/2/2014,22.37198075,22.58607852,22.09478279,22.51396179,191031200
10/3/2014,22.41030092,22.58383125,22.32015456,22.4508667,173878400
10/6/2014,22.52523586,22.68299242,22.40579266,22.4508667,148204800
10/7/2014,22.40804335,22.56354576,22.25028853,22.25479507,168376800
10/8/2014,22.25704638,22.78665375,22.1556311,22.71679115,229618800
10/9/2014,22.88356345,23.07286923,22.67397392,22.76637268,309506000
10/10/2014,22.69200448,22.99399278,22.60411226,22.70101929,265326400
10/13/2014,22.83623286,22.93764641,22.49367714,22.49367714,214333600
10/14/2014,22.62439356,22.65369039,22.2142293,22.25479507,254754400
10/15/2014,22.07901229,22.34494309,21.45024365,21.98210526,403734400
10/16/2014,21.53362321,22.02266477,21.50207225,21.69363213,288618000
10/17/2014,21.97308668,22.31113417,21.81758429,22.01139832,272718800
10/20/2014,22.1578862,22.52748465,22.13535004,22.48241234,310069200
10/21/2014,23.21710464,23.21710464,22.82271584,23.09315491,378495600
10/22/2014,23.17653922,23.46275377,23.12245209,23.21034431,273052400
10/23/2014,23.45598771,23.67459202,23.35457243,23.62501144,284298800
10/24/2014,23.70389489,23.7737575,23.55740727,23.7129097,188215600
10/27/2014,23.62951498,23.771496,23.5957099,23.68811035,136750800
10/28/2014,23.75346793,24.05545616,23.74219899,24.05545616,192243600
10/29/2014,24.03517886,24.19744194,23.9698228,24.19067955,210751600
10/30/2014,24.10504412,24.19293635,23.86615773,24.10955238,162619200
10/31/2014,24.34167636,24.34843703,24.16138365,24.33942223,178557200
11/3/2014,24.38900125,24.85776087,24.3416748,24.65493202,209130400
11/4/2014,24.64591586,24.67521269,24.27631741,24.47463799,166297600
11/5/2014,24.58732458,24.63239862,24.36872023,24.53323746,149743600
11/6/2014,24.5807654,24.62377098,24.39969265,24.60339928,139874000
11/7/2014,24.61471736,24.74373236,24.5694496,24.67356682,134766000
11/10/2014,24.67582779,24.74599505,24.59660836,24.63282394,108782000
11/11/2014,24.6034002,24.84106023,24.53549856,24.82974243,109769200
11/12/2014,24.75731193,25.22131418,24.75504975,25.18057251,187769600
11/13/2014,25.30506799,25.67853137,25.25979849,25.53593636,238091600
11/14/2014,25.61062917,25.84602535,25.1715246,25.84376144,176254400
11/17/2014,25.86413011,26.54542081,25.64457956,25.80075455,186986800
11/18/2014,25.78943126,26.18553012,25.77811346,26.13573456,176896000
11/19/2014,26.1289468,26.19684843,25.75774569,25.95466232,167476800
11/20/2014,26.00898328,26.45034988,25.99540157,26.32586098,173582000
11/21/2014,26.59747382,26.6110538,26.26248659,26.36207771,228717200
11/24/2014,26.44808995,26.88266663,26.3960322,26.85097885,189803200
11/25/2014,26.95056889,27.10448167,26.58389386,26.61784554,275361600
11/26/2014,26.69480071,26.95735678,26.66990293,26.9347229,163073200
11/28/2014,26.99583599,27.02526158,26.71969993,26.91888046,99257600
12/1/2014,26.89172177,26.99131292,25.18510103,26.04520226,335256000
12/2/2014,25.68984205,26.19911205,25.52008539,25.94560814,237395600
12/3/2014,26.19911505,26.33492005,26.05425615,26.23985672,172253600
12/4/2014,26.20363815,26.52730759,26.09499485,26.1402626,168178000
12/5/2014,26.25343817,26.27380987,25.94787647,26.02935982,153275600
12/8/2014,25.82565337,25.95014231,25.26432549,25.44087219,230659600
12/9/2014,24.94065038,25.87091707,24.75052202,25.8301754,240832000
12/10/2014,25.89581945,25.99540888,25.24621653,25.33901596,178261200
12/11/2014,25.40918118,25.75774845,25.200945,25.26432228,165606800
12/12/2014,25.00175761,25.32090092,24.8025771,24.83652878,224112400
12/15/2014,25.05608654,25.25979491,24.07149809,24.49702263,268872400
12/16/2014,24.07602556,24.93386288,24.05112777,24.16203499,243162800
12/17/2014,24.24578278,24.86143226,24.17787942,24.76410675,213647200
12/18/2014,25.32090702,25.49745369,25.04703312,25.49745369,236024800
12/19/2014,25.40917832,25.63099273,25.27337333,25.30053329,353719200
12/22/2014,25.38654083,25.68757463,25.34353526,25.56308746,180670000
12/23/2014,25.62872994,25.65136381,25.45444546,25.47255325,104113600
12/24/2014,25.48160938,25.51103325,25.35259438,25.35259438,57918400
12/26/2014,25.3729678,25.92071567,25.35259783,25.80075455,134884000
12/29/2014,25.75548639,25.97730084,25.73511469,25.78264809,110395600
12/30/2014,25.72152718,25.78490272,25.3752239,25.4680233,119526000
12/31/2014,25.5359257,25.60609123,24.94517245,24.98365021,165613600
1/2/2015,25.21226286,25.22358066,24.29783997,24.74599838,212818400
1/5/2015,24.51059694,24.59208027,23.85873202,24.04885864,257142000
1/6/2015,24.11450203,24.31594648,23.68218753,24.05112648,263188400
1/7/2015,24.26389111,24.49023338,24.15071997,24.38838005,160423600
1/8/2015,24.72336798,25.38428702,24.60340512,25.32543755,237458000
1/9/2015,25.50197935,25.63325827,24.94517766,25.35259438,214798000
1/12/2015,25.48613422,25.49292421,24.6260348,24.72788811,198603200
1/13/2015,25.22131499,25.53140447,24.65093333,24.9474411,268367600
1/14/2015,24.68035636,25.0085519,24.55813136,24.85237694,195826400
1/15/2015,24.89764777,24.91122775,24.14166547,24.17787933,240056000
1/16/2015,24.22541311,24.34990205,23.81120634,23.99001694,314053200
1/20/2015,24.40874695,24.66451479,24.10544917,24.60792923,199599600
1/21/2015,24.6599906,25.13757295,24.50607778,24.79579735,194303600
1/22/2015,24.95649986,25.45671608,24.83427482,25.44087219,215185600
1/23/2015,25.41823078,25.7464263,25.24394632,25.57214355,185859200
1/26/2015,25.74417075,25.88450359,25.53141018,25.59931183,222460000
1/27/2015,25.44539374,25.45897545,24.6780937,24.70299149,382274800
1/28/2015,26.62463164,26.73554056,26.09951782,26.09951782,585908400
1/29/2015,26.32812883,26.97773166,26.15610824,26.91209221,337745600
1/30/2015,26.79892488,27.16107217,26.44809368,26.51826096,334982000
2/2/2015,26.71970167,26.97320387,26.27380719,26.85097885,250956400
2/3/2015,26.82155522,26.95509631,26.62011076,26.8555069,207662800
2/4/2015,26.82155922,27.27650767,26.77855364,27.06148148,280598800
2/5/2015,27.27280284,27.32052382,27.09783228,27.25462532,168984800
2/6/2015,27.27280566,27.32507059,26.91604597,27.02511978,174826400
2/9/2015,26.93877427,27.23190659,26.91150538,27.20463943,155559200
2/10/2015,27.30689426,27.75682139,27.30462316,27.72727966,248034000
2/11/2015,27.89769974,28.38625638,27.83634692,28.37716675,294247200
2/12/2015,28.64531149,28.96798728,28.53396656,28.73620605,297898000
2/13/2015,28.92253686,28.92253686,28.55214359,28.87709045,217088800
2/17/2015,28.9702587,29.2861177,28.84073451,29.04751968,252609600
2/18/2015,29.00206446,29.26338562,28.96116201,29.24975204,179566800
2/19/2015,29.19521896,29.3201992,29.16113502,29.18840218,149449600
2/20/2015,29.2270241,29.42699242,29.09750169,29.42699242,195793600
2/23/2015,29.54516535,30.22232628,29.46336042,30.22232628,283896400
2/24/2015,30.20869043,30.3586667,29.80648259,30.03371811,276912400
2/25/2015,29.89510655,29.90419792,29.12023254,29.26566315,298846800
2/26/2015,29.26566,29.73831028,28.77028825,29.63605499,365150000
2/27/2015,29.54062076,29.67014669,29.14068745,29.19067955,248059200
3/2/2015,29.37018648,29.60423875,29.15431346,29.33382797,192386800
3/3/2015,29.30429456,29.43154589,29.10659729,29.39518738,151265200
3/4/2015,29.33610757,29.44063397,29.15886414,29.20885277,126665200
3/5/2015,29.21794272,29.25657234,28.57713864,28.72484207,226068400
3/6/2015,29.17704358,29.39746235,28.69076137,28.76802063,291368400
3/9/2015,29.0770534,29.44290442,28.41807013,28.89072037,354114000
3/10/2015,28.72484634,28.90890657,28.13176142,28.29309845,275426400
3/11/2015,28.34763489,28.35217884,27.74773318,27.77727318,275756000
3/12/2015,27.79316764,28.38170836,27.63864746,28.27945137,193450800
3/13/2015,28.26809398,28.49532946,27.85452547,28.08403206,207309200
3/16/2015,28.14993969,28.39308167,27.92043303,28.39308167,143497200
3/17/2015,28.60895546,28.93162952,28.55214658,28.86800385,204092400
3/18/2015,28.85890901,29.34973853,28.71575127,29.19294548,261083600
3/19/2015,29.25657285,29.37019061,28.94980525,28.97252846,183238000
3/20/2015,29.14295468,29.17703862,28.44079777,28.60895157,274780400
3/23/2015,28.8861811,29.05206207,28.7498384,28.90663147,150838800
3/24/2015,28.91117479,29.09523327,28.75892568,28.78846741,131369200
3/25/2015,28.7543829,28.81800857,28.03631783,28.03631783,206620800
3/26/2015,27.89542769,28.3771658,27.85906919,28.23173523,190291600
3/27/2015,28.30672954,28.33626954,27.92951947,28.00677872,158184800
3/30/2015,28.18856534,28.72256844,28.17720287,28.71575165,188398800
3/31/2015,28.65212189,28.74301643,28.25900547,28.27491188,168362400
4/1/2015,28.36353869,28.43171005,27.97269331,28.23401451,162485600
4/2/2015,28.41125337,28.5316879,28.22037639,28.47715187,128880400
4/6/2015,28.28400271,28.97479883,28.25218988,28.93844032,148776000
4/7/2015,29.0043445,29.11341659,28.6271344,28.63395119,140049200
4/8/2015,28.59758608,28.72256629,28.39761947,28.54077721,149316800
4/9/2015,28.59758559,28.76346826,28.32717654,28.75892258,129936000
4/10/2015,28.62031635,28.90663362,28.463525,28.88163757,160752000
4/13/2015,29.17022058,29.21567046,28.77028734,28.82482338,145460400
4/14/2015,28.85891619,28.92481471,28.61123026,28.69985199,102098400
4/15/2015,28.72484387,28.88845199,28.63394931,28.80891991,115881600
4/16/2015,28.69529939,28.88163243,28.65666977,28.67030334,113476000
4/17/2015,28.52941289,28.66348098,28.28172533,28.34762383,207828000
4/20/2015,28.53396102,29.11341049,28.44306647,28.99524879,188217200
4/21/2015,29.1088679,29.13158937,28.78391934,28.83845711,129740400
4/22/2015,28.85663655,29.28383868,28.70438917,29.2270298,150618000
4/23/2015,29.1543218,29.63606006,29.11796328,29.46563339,183083600
4/24/2015,29.65196331,29.68377614,29.36564434,29.60424232,178103600
4/27/2015,30.0655344,30.25186921,29.80194034,30.14279366,387816800
4/28/2015,30.5540902,30.57226599,29.44290862,29.66786957,475696000
4/29/2015,29.57697202,29.9019171,29.15431387,29.2315731,253544400
4/30/2015,29.23157569,29.23157569,28.30900008,28.43852425,332781600
5/1/2015,28.65440011,29.57016076,28.47261273,29.30202103,234050400
5/4/2015,29.42699784,29.67014149,29.14522456,29.24520874,203953200
5/5/2015,29.12023072,29.18840207,28.58168364,28.58622932,197085600
5/6/2015,28.75892558,28.80210088,28.03177264,28.40671158,288564000
